city,date,temperature_c_era5,humidity_pct_era5,rainfall_mm_era5,wind_speed_ms_era5,temperature_c_merra2,humidity_pct_merra2,rainfall_mm_merra2,wind_speed_ms_merra2
Gangtok,2025-12-22,9.3,68,0.0,0.73,6.25,54.79,0.0,1.3
Gangtok,2025-12-23,8.2,74,0.0,0.87,4.39,60.41,0.0,1.75
Gangtok,2025-12-24,7.6,75,1.2,0.94,2.8,67.76,0.0,1.51
Gangtok,2025-12-25,8.5,78,2.1,0.95,2.27,69.15,0.0,1.77
Gangtok,2025-12-26,8.7,67,0.0,0.84,3.39,66.11,0.0,1.48
Gangtok,2025-12-27,8.4,66,0.0,0.89,3.07,71.05,0.0,1.54
Gangtok,2025-12-28,8.2,67,0.0,0.88,3.09,67.37,0.0,1.48
Gangtok,2025-12-29,8.4,72,4.1,0.81,1.66,71.78,0.0,1.65
Gangtok,2025-12-30,7.7,82,0.8,0.88,0.85,61.43,0.01,1.76
Gangtok,2025-12-31,8.3,75,0.0,0.83,0.27,61.68,0.0,1.99
Gangtok,2026-01-01,8.4,69,0.0,0.93,0.41,66.88,0.0,1.59
Gangtok,2026-01-02,6.8,79,14.0,0.64,-0.77,72.77,0.0,1.61
Gangtok,2026-01-03,5.8,78,1.0,0.83,-1.65,85.0,0.0,1.92
Gangtok,2026-01-04,5.4,82,4.3,1.0,-1.04,82.67,0.0,1.48
Gangtok,2026-01-05,6.5,77,5.8,0.97,-0.84,79.49,0.0,1.76
Gangtok,2026-01-06,6.6,76,8.0,1.33,-1.72,79.82,0.0,1.76
Gangtok,2026-01-07,6.1,72,0.3,1.16,-1.36,78.3,0.0,1.72
Gangtok,2026-01-08,6.6,58,0.0,0.97,0.7,67.45,0.0,1.39
Gangtok,2026-01-09,6.8,51,0.0,0.9,1.31,63.94,0.0,1.58
Gangtok,2026-01-10,7.1,63,0.0,0.98,1.15,60.23,0.0,1.41
Gangtok,2026-01-11,6.9,70,0.0,1.13,-0.33,62.21,0.0,1.92
Gangtok,2026-01-12,7.9,47,0.0,0.87,1.17,49.18,0.0,2.39
Gangtok,2026-01-13,9.1,48,0.0,0.82,2.9,48.8,0.0,1.71
Gangtok,2026-01-14,8.3,55,0.0,0.84,2.07,61.21,0.0,1.51
Gangtok,2026-01-15,7.3,59,0.0,0.92,0.13,70.14,0.0,1.66
Gangtok,2026-01-16,7.8,48,0.0,0.85,1.19,54.77,0.0,1.67
Gangtok,2026-01-17,9.3,54,0.0,0.77,3.15,51.96,0.0,1.56
Gangtok,2026-01-18,9.0,55,0.0,0.86,2.68,57.52,0.0,1.84
Gangtok,2026-01-19,8.5,63,0.0,0.87,1.58,57.6,0.0,1.73
Gangtok,2026-01-20,8.2,76,2.6,0.93,0.83,68.95,0.0,1.52
Gangtok,2026-01-21,8.6,83,5.3,0.82,1.08,66.87,0.0,1.6
Gangtok,2026-01-22,8.2,77,2.5,0.87,1.68,58.49,0.0,1.72
Gangtok,2026-01-23,8.3,62,0.0,0.95,1.48,63.68,0.0,1.74
Gangtok,2026-01-24,9.2,54,0.0,0.89,1.25,60.68,0.0,1.65
Gangtok,2026-01-25,8.5,69,1.2,1.01,0.66,66.96,0.0,1.43
Gangtok,2026-01-26,8.3,63,0.0,0.9,1.02,60.67,0.0,1.52
Gangtok,2026-01-27,9.1,60,0.0,0.95,2.78,53.86,0.0,1.54
Gangtok,2026-01-28,9.0,63,0.3,0.59,2.09,67.15,0.49,2.43
Gangtok,2026-01-29,8.7,62,0.6,0.93,0.4,81.79,0.05,2.26
Gangtok,2026-01-30,8.5,60,0.0,0.95,0.94,69.61,0.0,1.83
Gangtok,2026-01-31,8.7,62,0.0,0.92,2.26,65.36,0.0,1.71
Gangtok,2026-02-01,9.2,58,0.0,0.98,2.43,63.2,0.0,1.85
Gangtok,2026-02-02,9.9,54,0.0,0.95,1.93,64.78,0.0,1.83
Gangtok,2026-02-03,9.3,61,1.3,1.08,1.84,69.88,0.0,1.64
Gangtok,2026-02-04,8.9,67,3.1,0.91,0.84,69.51,0.0,1.97
Gangtok,2026-02-05,9.2,62,0.1,0.89,1.27,53.91,0.0,1.75
Gangtok,2026-02-06,9.1,72,0.3,0.95,1.6,53.44,0.0,1.86
Gangtok,2026-02-07,8.7,79,2.8,1.02,1.31,68.44,0.0,1.87
Gangtok,2026-02-08,8.7,76,1.0,1.07,1.23,65.61,0.0,1.57
Gangtok,2026-02-09,9.5,74,12.7,1.09,1.69,62.09,0.0,2.14
Gangtok,2026-02-10,9.4,81,14.1,0.87,1.22,74.12,0.0,1.8
Gangtok,2026-02-11,9.5,79,5.6,0.84,1.54,71.68,0.0,1.94
Gangtok,2026-02-12,9.0,77,8.7,0.76,1.93,65.0,0.0,1.65
Gangtok,2026-02-13,9.4,58,0.0,1.06,1.93,55.37,0.0,2.23
Gangtok,2026-02-14,10.0,68,0.6,1.02,1.63,63.73,0.0,1.98
Gangtok,2026-02-15,8.5,77,4.0,1.12,1.01,74.8,0.0,2.19
Gangtok,2026-02-16,9.7,55,0.0,1.08,2.27,61.66,0.0,1.82
Gangtok,2026-02-17,11.4,44,0.0,1.15,4.02,58.59,0.0,2.05
Gangtok,2026-02-18,12.0,43,0.0,1.07,4.25,56.35,0.0,2.0
Gangtok,2026-02-19,11.1,49,0.0,1.31,4.24,55.46,0.0,2.05
Gangtok,2026-02-20,10.8,51,0.0,1.41,3.49,63.87,0.0,1.74
Gangtok,2026-02-21,12.0,53,0.0,1.04,2.72,69.55,0.0,1.88
Gangtok,2026-02-22,10.7,69,15.2,0.6,1.72,70.8,0.0,2.08
Gangtok,2026-02-23,10.3,76,4.8,0.99,2.17,69.57,0.0,1.93
Gangtok,2026-02-24,9.0,78,19.5,0.93,1.67,69.58,2.94,1.77
Gangtok,2026-02-25,9.8,66,0.4,0.93,1.28,76.62,0.83,2.1
Gangtok,2026-02-26,10.5,73,9.1,0.9,1.98,80.06,0.15,2.0
Gangtok,2026-02-27,9.1,91,31.8,0.44,1.59,81.78,1.92,2.29
Gangtok,2026-02-28,9.5,90,23.4,0.59,1.12,81.5,6.63,2.36
Gangtok,2026-03-01,10.0,92,26.4,0.6,1.31,74.39,5.77,2.19
Gangtok,2026-03-02,10.9,81,12.0,0.89,1.86,69.82,0.47,1.88
Gangtok,2026-03-03,11.2,80,4.1,0.9,4.69,48.65,0.01,1.52
Gangtok,2026-03-04,12.4,63,1.9,1.09,6.25,42.05,0.0,1.39
Gangtok,2026-03-05,13.9,57,0.0,0.94,7.57,45.85,0.0,1.81
Gangtok,2026-03-06,14.3,67,1.4,0.93,7.39,61.46,0.0,2.06
Gangtok,2026-03-07,13.9,74,2.4,0.72,6.39,75.13,0.0,2.18
Gangtok,2026-03-08,13.7,81,9.5,0.68,6.37,76.28,0.0,2.19
Gangtok,2026-03-09,13.6,68,0.0,0.77,5.93,79.02,1.78,1.96
Gangtok,2026-03-10,14.6,67,0.8,0.95,6.51,79.37,0.5,1.98
Gangtok,2026-03-11,14.2,76,3.0,0.8,7.21,80.69,2.61,2.25
Gangtok,2026-03-12,14.3,80,21.1,0.86,7.44,87.05,11.99,2.35
Gangtok,2026-03-13,13.1,86,7.3,0.72,5.91,85.99,10.57,2.31
Gangtok,2026-03-14,12.9,78,8.6,0.72,4.74,77.92,1.39,2.22
Gangtok,2026-03-15,12.7,70,19.3,0.91,3.64,78.04,4.76,2.77
Gangtok,2026-03-16,11.3,67,1.3,0.98,2.98,69.3,3.87,3.39
Gangtok,2026-03-17,11.7,62,0.5,1.23,2.01,67.87,0.23,3.21
Gangtok,2026-03-18,13.1,61,1.5,0.96,2.71,63.63,16.66,2.49
Gangtok,2026-03-19,13.1,71,0.8,1.01,2.05,71.9,4.01,2.23
Gangtok,2026-03-20,12.8,82,28.2,0.95,3.64,78.14,12.47,2.01
Gangtok,2026-03-21,9.0,91,11.6,0.69,2.14,89.4,10.54,1.82
Gangtok,2026-03-22,11.6,80,7.3,0.98,2.6,82.79,4.38,2.09
Gangtok,2026-03-23,12.6,83,19.8,1.1,3.59,85.22,3.26,2.14
Gangtok,2026-03-24,10.9,89,54.1,0.65,2.79,90.02,10.16,2.92
Gangtok,2026-03-25,12.4,82,12.1,0.9,3.5,78.59,7.02,1.99
Gangtok,2026-03-26,12.5,91,28.1,0.61,4.25,75.97,1.98,2.2
Gangtok,2026-03-27,12.5,89,32.8,0.72,4.71,80.0,7.27,2.18
Gangtok,2026-03-28,10.7,92,20.2,0.48,2.99,93.07,11.71,2.02
Gangtok,2026-03-29,13.0,83,6.5,0.9,5.03,81.08,0.75,1.97
Gangtok,2026-03-30,13.9,85,5.8,0.97,6.88,82.14,0.13,2.07
Gangtok,2026-03-31,14.0,88,6.3,0.91,6.82,85.7,3.78,2.31
Gangtok,2026-04-01,14.2,76,5.8,1.02,6.99,82.88,4.16,2.26
Gangtok,2026-04-02,15.9,74,1.4,0.98,7.88,68.18,0.17,2.36
Gangtok,2026-04-03,16.4,79,4.3,0.97,8.79,65.77,0.02,2.4
Gangtok,2026-04-04,16.0,83,3.7,1.0,8.46,71.65,0.79,2.5
Gangtok,2026-04-05,14.0,74,3.6,0.8,6.46,68.71,0.46,2.74
Gangtok,2026-04-06,13.2,66,3.6,1.15,5.19,69.15,0.56,3.18
Gangtok,2026-04-07,12.7,65,5.0,1.04,3.84,75.38,2.49,3.2
Gangtok,2026-04-08,12.6,78,8.2,1.07,3.62,74.62,2.55,2.7
Gangtok,2026-04-09,10.4,93,27.9,0.86,3.05,85.07,6.49,2.81
Gangtok,2026-04-10,11.0,85,11.8,0.67,3.07,86.64,6.24,2.77
Gangtok,2026-04-11,12.5,88,19.3,0.9,4.7,71.33,2.22,2.55
Gangtok,2026-04-12,12.8,83,10.8,0.75,4.58,77.41,5.82,2.61
Gangtok,2026-04-13,14.1,79,3.9,0.87,5.47,74.49,1.53,2.74
Gangtok,2026-04-14,13.7,89,18.5,0.71,5.63,71.94,3.98,2.73
Gangtok,2026-04-15,14.6,82,14.0,0.89,6.4,74.99,2.3,2.22
Gangtok,2026-04-16,15.2,84,17.0,0.85,7.23,73.26,4.24,2.15
Gangtok,2026-04-17,15.9,83,6.8,0.81,7.92,79.75,8.84,2.22
Gangtok,2026-04-18,16.1,83,5.3,0.72,8.74,81.29,4.8,2.31
Gangtok,2026-04-19,16.5,79,3.2,0.89,9.48,80.61,1.13,2.46
Gangtok,2026-04-20,16.7,71,3.6,1.05,9.32,78.66,2.15,2.9
Gangtok,2026-04-21,16.9,67,2.8,1.01,8.55,63.94,7.22,2.74
Gangtok,2026-04-22,16.2,69,6.3,1.14,8.17,59.65,8.44,2.34
Gangtok,2026-04-23,18.0,64,0.1,0.97,10.15,56.68,0.59,2.15
Gangtok,2026-04-24,17.3,71,1.5,0.93,10.47,75.48,15.0,2.26
Gangtok,2026-04-25,16.5,75,5.5,0.82,9.28,82.81,4.24,2.36
Gangtok,2026-04-26,15.6,82,2.5,0.87,9.48,85.95,3.29,2.44
Gangtok,2026-04-27,15.4,86,3.4,0.96,9.25,81.0,1.19,2.45
Gangtok,2026-04-28,15.6,89,11.6,0.91,9.86,74.23,23.95,2.3
Gangtok,2026-04-29,14.5,88,54.0,0.74,7.83,91.85,29.46,3.04
Gangtok,2026-04-30,13.0,93,24.8,0.46,5.54,93.61,11.28,2.8
Gangtok,2026-05-01,14.4,86,17.9,0.8,6.41,81.7,8.66,2.23
Gangtok,2026-05-02,13.6,89,7.5,0.45,5.85,93.47,4.03,1.87
Gangtok,2026-05-03,15.0,83,8.9,0.69,6.73,89.74,8.74,2.25
Gangtok,2026-05-04,15.5,85,20.7,0.75,7.87,86.19,4.39,2.56
Gangtok,2026-05-05,14.7,87,20.8,0.54,8.6,88.07,5.84,2.98
Gangtok,2026-05-06,13.4,89,9.3,0.65,7.4,87.21,3.85,3.19
Gangtok,2026-05-07,14.4,71,1.4,0.68,6.04,80.82,1.97,2.21
Gangtok,2026-05-08,14.1,80,25.1,0.69,6.33,83.9,2.45,2.33
Gangtok,2026-05-09,15.0,74,11.5,0.83,6.83,79.19,4.61,2.31
Gangtok,2026-05-10,13.9,83,7.4,0.82,7.15,83.97,1.08,2.19
Gangtok,2026-05-11,16.3,71,1.1,1.04,9.16,79.44,1.78,1.79
Gangtok,2026-05-12,16.0,87,20.4,0.78,9.02,88.37,15.73,2.7
Gangtok,2026-05-13,15.7,89,43.5,0.7,8.52,94.98,15.31,3.08
Gangtok,2026-05-14,16.6,88,20.3,0.68,10.03,86.61,20.62,2.49
Gangtok,2026-05-15,17.7,84,15.2,0.82,10.24,85.13,19.36,2.55
Gangtok,2026-05-16,17.3,86,16.4,0.69,10.15,88.92,14.84,2.56
Gangtok,2026-05-17,17.2,88,17.1,0.75,10.19,87.2,14.12,2.42
Gangtok,2026-05-18,18.0,88,9.6,0.74,11.15,72.72,2.11,1.98
Gangtok,2026-05-19,18.9,74,1.6,0.98,12.23,71.83,0.2,2.21
Gangtok,2026-05-20,18.6,82,18.2,0.68,12.41,83.34,10.51,2.57
Gangtok,2026-05-21,19.2,82,5.5,0.79,12.22,93.61,2.89,2.21
Gangtok,2026-05-22,18.7,87,19.2,0.62,12.81,90.62,8.79,3.15
Gangtok,2026-05-23,18.7,85,17.4,0.83,12.03,88.46,8.7,3.42
Gangtok,2026-05-24,18.1,83,24.6,0.62,10.42,83.52,12.81,2.76
Gangtok,2026-05-25,17.9,86,23.8,0.7,9.98,84.52,10.4,2.58
Gangtok,2026-05-26,17.2,86,34.5,0.57,10.33,87.77,10.51,3.21
Gangtok,2026-05-27,16.9,81,1.6,0.63,9.95,91.59,0.97,3.35
Gangtok,2026-05-28,17.3,74,1.3,0.76,9.51,84.36,5.79,2.05
Gangtok,2026-05-29,18.2,72,2.7,0.59,8.62,89.07,2.64,2.61
Gangtok,2026-05-30,18.7,70,6.5,0.74,10.0,78.72,0.03,2.92
Gangtok,2026-05-31,19.9,71,2.1,0.96,11.11,81.29,0.0,1.84
Gangtok,2026-06-01,19.3,79,2.3,0.9,11.81,77.44,3.52,2.17
Gangtok,2026-06-02,19.7,82,9.5,0.86,12.23,78.94,0.95,2.46
Gangtok,2026-06-03,19.9,80,24.7,0.8,11.85,85.03,17.07,2.75
Gangtok,2026-06-04,19.8,81,14.4,0.75,11.53,85.56,11.26,2.59
Gangtok,2026-06-05,20.2,82,18.9,0.83,12.54,85.86,19.31,2.73
Gangtok,2026-06-06,19.2,87,14.9,0.66,13.11,88.66,3.8,3.18
Gangtok,2026-06-07,19.5,86,17.7,0.78,12.89,83.18,6.27,2.6
Gangtok,2026-06-08,20.0,82,24.0,0.78,13.02,87.06,5.37,2.86
Gangtok,2026-06-09,19.1,86,25.2,0.72,12.2,82.52,4.38,2.37
Gangtok,2026-06-10,18.9,84,4.5,0.71,11.45,83.22,8.57,2.55
Gangtok,2026-06-11,18.3,91,5.4,0.8,11.88,90.91,3.88,3.95
Gangtok,2026-06-12,18.7,83,5.5,0.7,12.04,88.13,1.2,2.84
Gangtok,2026-06-13,19.8,83,11.0,0.75,12.66,87.76,5.71,2.94
Gangtok,2026-06-14,19.3,87,15.1,0.76,12.75,90.02,4.39,3.39
Gangtok,2026-06-15,20.1,82,10.4,0.81,12.58,83.11,2.9,2.46
Gangtok,2026-06-16,20.0,83,14.2,0.79,12.8,85.21,4.97,2.34
Gangtok,2026-06-17,20.0,84,9.7,0.77,13.54,87.59,9.47,2.96
Gangtok,2026-06-18,19.9,88,48.4,0.81,13.62,88.68,19.13,3.13
Gangtok,2026-06-19,19.1,93,34.9,0.73,13.39,88.96,11.15,3.32
Gangtok,2026-06-20,19.3,94,48.8,0.76,13.74,88.95,22.38,3.39
Gangtok,2026-06-21,19.3,93,68.5,0.7,13.55,90.2,15.6,3.44
Gangtok,2026-06-22,18.9,93,36.2,0.63,13.8,89.7,11.79,3.71
Gangtok,2026-06-23,19.0,93,38.4,0.71,13.0,88.15,16.74,2.85
Gangtok,2026-06-24,20.4,80,4.0,0.78,12.8,81.78,5.55,2.44
Gangtok,2026-06-25,20.9,81,7.8,0.76,14.0,88.31,7.18,2.73
Gangtok,2026-06-26,20.7,85,8.1,0.72,14.55,89.85,4.65,3.17
Gangtok,2026-06-27,21.1,86,87.3,1.0,14.72,88.3,16.77,3.05
Gangtok,2026-06-28,19.9,93,93.1,0.53,14.93,89.68,16.07,3.6
Gangtok,2026-06-29,19.5,94,14.9,0.63,14.52,92.94,26.69,4.4
Gangtok,2026-06-30,20.0,91,7.4,0.57,13.03,93.36,12.72,2.5
Gangtok,2026-07-01,19.9,93,28.5,0.53,14.43,87.57,11.75,2.68
Gangtok,2026-07-02,20.9,89,14.4,0.68,14.4,88.72,5.03,2.82
Gangtok,2026-07-03,21.9,85,12.2,0.73,15.0,85.72,8.73,2.8
Gangtok,2026-07-04,22.0,82,10.6,0.65,15.01,88.6,9.97,3.25
Gangtok,2026-07-05,20.1,97,18.8,0.63,13.91,86.28,8.76,2.73
Gangtok,2026-07-06,19.7,97,65.5,0.75,14.11,87.73,10.91,2.51
Gangtok,2026-07-07,19.5,96,15.8,0.57,13.79,94.96,15.93,2.72
Gangtok,2026-07-08,20.2,93,24.2,0.57,14.42,92.46,10.46,2.96
Gangtok,2026-07-09,20.5,89,10.3,0.67,14.91,93.21,16.44,3.61
Gangtok,2026-07-10,20.5,92,9.1,0.68,15.04,91.5,5.67,3.03
Gangtok,2026-07-11,20.8,91,26.8,0.64,15.04,91.86,2.14,3.44
Gangtok,2026-07-12,20.8,94,46.7,0.64,14.81,93.11,27.59,2.8
Gangtok,2026-07-13,19.6,98,95.6,0.69,13.94,94.65,16.08,2.47
Gangtok,2026-07-14,20.0,90,4.8,0.43,14.31,89.7,8.83,2.69
Gangtok,2026-07-15,21.2,85,9.0,0.65,14.19,91.62,4.14,2.86
Gangtok,2026-07-16,20.6,91,8.2,0.74,14.42,89.91,5.92,2.76
Gangtok,2026-07-17,20.7,92,7.2,0.71,14.24,91.59,4.45,3.08
Gangtok,2026-07-18,19.9,96,21.9,0.69,13.72,92.56,13.95,1.87
Gangtok,2026-07-19,19.7,95,33.6,0.54,12.94,94.83,24.38,2.53
Gangtok,2026-07-20,19.0,97,39.1,0.58,13.14,93.21,14.2,2.44
Gangtok,2026-07-21,18.7,96,45.0,0.6,12.85,91.45,13.48,2.38
Gangtok,2026-07-22,19.1,93,39.1,0.71,13.18,91.15,10.53,2.78
Gangtok,2026-07-23,19.7,88,2.8,0.74,13.44,92.13,5.93,3.1
Gangtok,2026-07-24,20.3,89,9.2,0.7,13.71,92.05,1.9,2.77
Gangtok,2026-07-25,21.1,85,6.0,0.66,14.57,90.0,0.5,2.35
Gangtok,2026-07-26,21.9,80,3.7,0.6,14.25,88.44,2.09,2.68
Gangtok,2026-07-27,21.0,84,3.1,0.73,14.4,87.74,2.6,2.84
Gangtok,2026-07-28,20.1,90,11.0,0.64,14.53,89.87,2.3,2.88
Gangtok,2026-07-29,20.2,90,12.2,0.73,14.33,89.54,3.63,2.61
Gangtok,2026-07-30,19.4,94,15.2,0.68,13.82,90.54,12.37,3.06
Gangtok,2026-07-31,19.8,89,15.6,0.65,13.51,90.6,9.38,2.9
Gangtok,2026-08-01,19.6,94,29.1,0.55,13.04,94.43,37.41,1.25
Gangtok,2026-08-02,20.5,89,12.1,0.67,13.13,94.16,31.62,1.32
Gangtok,2026-08-03,20.3,91,11.8,0.56,13.32,92.58,11.71,1.26
Gangtok,2026-08-04,20.4,91,14.7,0.61,13.48,92.95,32.75,1.26
Gangtok,2026-08-05,19.5,94,37.8,0.67,13.02,94.61,46.2,1.19
Gangtok,2026-08-06,20.5,87,11.4,0.6,13.68,88.13,7.92,1.33
Gangtok,2026-08-07,20.8,86,6.7,0.7,13.6,90.07,11.1,1.34
Gangtok,2026-08-08,19.9,91,8.5,0.61,13.35,92.76,14.62,1.41
Gangtok,2026-08-09,19.8,93,26.8,0.61,13.38,93.34,27.49,1.32
Gangtok,2026-08-10,20.1,86,8.8,0.61,13.56,90.69,14.29,1.16
Gangtok,2026-08-11,22.0,73,1.9,0.67,14.56,84.56,5.57,1.23
Gangtok,2026-08-12,22.4,79,4.6,0.74,14.82,88.43,22.75,1.43
Gangtok,2026-08-13,20.8,92,9.1,0.63,14.43,93.69,35.05,1.41
Gangtok,2026-08-14,20.6,87,8.4,0.6,14.55,89.82,11.15,1.33
Gangtok,2026-08-15,20.7,83,10.8,0.67,13.88,87.57,5.04,1.33
Gangtok,2026-08-16,20.5,89,3.3,0.84,13.15,92.6,24.36,1.32
Gangtok,2026-08-17,19.5,94,32.3,0.77,13.45,92.15,20.31,1.27
Gangtok,2026-08-18,19.2,98,29.3,0.66,13.44,91.47,14.37,1.25
Gangtok,2026-08-19,19.8,93,5.8,0.67,13.41,91.01,11.56,1.27
Gangtok,2026-08-20,20.7,85,9.8,0.77,13.64,91.75,13.87,1.25
Hyderabad,2025-01-01,23.9,57,0.0,2.03,20.4,65.44,0.0,3.18
Hyderabad,2025-01-02,22.8,44,0.0,2.15,19.12,50.34,0.0,3.91
Hyderabad,2025-01-03,23.2,40,0.0,1.89,18.88,50.64,0.0,3.18
Hyderabad,2025-01-04,23.0,43,0.0,1.71,19.4,50.32,0.0,3.02
Hyderabad,2025-01-05,22.7,56,0.0,1.64,20.1,65.42,0.0,2.27
Hyderabad,2025-01-06,22.7,57,0.0,1.5,20.19,67.99,0.0,2.69
Hyderabad,2025-01-07,23.1,52,0.0,1.75,20.29,62.79,0.0,2.76
Hyderabad,2025-01-08,22.3,44,0.0,2.0,18.56,52.94,0.0,3.3
Hyderabad,2025-01-09,21.7,53,0.0,2.07,18.39,57.63,0.0,3.0
Hyderabad,2025-01-10,22.0,62,0.0,2.53,19.49,72.2,0.0,3.6
Hyderabad,2025-01-11,22.3,62,0.0,2.54,20.37,69.87,0.0,3.74
Hyderabad,2025-01-12,22.8,62,0.0,2.15,21.23,67.45,0.0,3.44
Hyderabad,2025-01-13,23.4,60,0.0,2.12,21.51,68.78,0.0,2.54
Hyderabad,2025-01-14,23.4,62,0.0,2.32,21.33,67.93,0.0,2.67
Hyderabad,2025-01-15,23.1,65,0.0,2.44,21.34,73.41,0.0,3.05
Hyderabad,2025-01-16,23.4,63,0.0,2.19,21.03,71.21,0.0,2.84
Hyderabad,2025-01-17,23.2,62,0.0,2.08,20.69,62.44,0.0,2.93
Hyderabad,2025-01-18,22.4,63,0.0,1.82,20.25,61.65,0.0,2.89
Hyderabad,2025-01-19,23.8,47,0.0,1.82,20.78,50.14,0.0,2.81
Hyderabad,2025-01-20,23.7,43,0.0,1.78,20.32,44.24,0.0,3.1
Hyderabad,2025-01-21,24.1,40,0.0,1.48,21.4,39.94,0.0,2.85
Hyderabad,2025-01-22,24.0,50,0.0,2.0,22.2,50.8,0.0,2.77
Hyderabad,2025-01-23,23.5,62,0.0,2.1,22.11,64.0,0.0,3.42
Hyderabad,2025-01-24,24.0,56,0.0,1.92,22.31,64.7,0.0,3.13
Hyderabad,2025-01-25,24.6,48,0.0,1.69,22.68,54.93,0.0,2.59
Hyderabad,2025-01-26,24.8,48,0.0,1.7,23.54,45.31,0.0,2.61
Hyderabad,2025-01-27,25.3,47,0.0,1.35,23.39,44.12,0.0,2.1
Hyderabad,2025-01-28,25.0,47,0.0,1.71,23.15,51.81,0.0,2.59
Hyderabad,2025-01-29,24.5,54,0.0,1.84,22.81,61.83,0.0,3.21
Hyderabad,2025-01-30,24.8,51,0.0,1.76,23.0,60.39,0.0,2.8
Hyderabad,2025-01-31,25.9,48,0.0,1.73,24.0,46.06,0.0,2.62
Hyderabad,2025-02-01,26.5,41,0.0,1.98,24.02,47.53,0.0,2.89
Hyderabad,2025-02-02,26.5,42,0.0,1.86,24.14,48.24,0.0,3.18
Hyderabad,2025-02-03,26.4,43,0.0,1.81,24.83,45.59,0.0,2.95
Hyderabad,2025-02-04,27.0,41,0.0,1.85,25.81,38.94,0.0,2.41
Hyderabad,2025-02-05,27.6,37,0.0,1.77,25.77,40.73,0.0,2.55
Hyderabad,2025-02-06,26.8,43,0.0,1.96,25.37,45.62,0.0,2.77
Hyderabad,2025-02-07,26.9,47,0.0,1.65,24.98,41.75,0.0,3.68
Hyderabad,2025-02-08,27.3,43,0.0,1.83,24.9,36.86,0.0,3.46
Hyderabad,2025-02-09,26.7,45,0.0,2.05,25.03,38.68,0.0,3.19
Hyderabad,2025-02-10,26.7,47,0.0,1.83,25.01,49.92,0.0,2.55
Hyderabad,2025-02-11,27.4,43,0.0,1.82,25.47,45.14,0.0,2.37
Hyderabad,2025-02-12,28.2,40,0.0,1.53,26.75,35.89,0.0,2.15
Hyderabad,2025-02-13,27.5,39,0.0,1.43,25.88,25.59,0.0,3.06
Hyderabad,2025-02-14,26.9,38,0.0,1.05,24.15,22.06,0.0,3.85
Hyderabad,2025-02-15,27.1,33,0.0,1.51,24.85,20.55,0.0,3.78
Hyderabad,2025-02-16,27.4,32,0.0,1.43,25.37,25.48,0.0,2.48
Hyderabad,2025-02-17,27.8,34,0.0,1.44,25.99,37.09,0.0,2.54
Hyderabad,2025-02-18,28.3,37,0.0,1.72,26.97,37.56,0.0,2.33
Hyderabad,2025-02-19,28.8,37,0.0,1.83,27.22,38.75,0.0,2.26
Hyderabad,2025-02-20,28.1,45,0.5,1.59,27.04,44.27,0.0,1.93
Hyderabad,2025-02-21,27.7,47,0.0,1.22,27.17,43.68,0.0,1.77
Hyderabad,2025-02-22,28.1,40,0.0,1.55,27.29,30.64,0.0,2.47
Hyderabad,2025-02-23,27.9,32,0.0,2.19,25.95,25.61,0.0,3.91
Hyderabad,2025-02-24,27.3,33,0.0,2.45,25.19,27.34,0.0,3.37
Hyderabad,2025-02-25,26.6,43,0.0,2.36,25.3,46.89,0.0,3.07
Hyderabad,2025-02-26,26.8,45,0.0,2.1,25.91,39.07,0.0,3.18
Hyderabad,2025-02-27,27.0,45,0.0,1.83,25.91,43.94,0.0,3.08
Hyderabad,2025-02-28,27.2,49,0.0,2.3,26.25,47.99,0.0,3.23
Hyderabad,2025-03-01,27.3,42,0.0,2.17,26.95,43.36,0.0,3.05
Hyderabad,2025-03-02,28.8,33,0.0,1.83,28.17,35.62,0.0,2.69
Hyderabad,2025-03-03,29.8,30,0.0,1.66,28.97,28.97,0.0,3.08
Hyderabad,2025-03-04,29.9,32,0.0,1.74,29.57,22.18,0.0,3.29
Hyderabad,2025-03-05,28.2,30,0.0,2.15,27.28,18.4,0.0,4.91
Hyderabad,2025-03-06,26.7,23,0.0,1.89,24.73,8.07,0.0,4.8
Hyderabad,2025-03-07,27.3,26,0.0,1.59,25.32,10.92,0.0,3.65
Hyderabad,2025-03-08,28.8,26,0.0,1.44,27.74,11.92,0.0,2.6
Hyderabad,2025-03-09,28.4,41,0.0,2.34,26.96,38.42,0.0,3.69
Hyderabad,2025-03-10,27.2,52,0.0,2.55,26.9,49.06,0.0,3.97
Hyderabad,2025-03-11,28.2,44,0.0,2.02,27.16,42.94,0.0,3.16
Hyderabad,2025-03-12,29.4,35,0.0,1.96,28.8,33.81,0.0,2.54
Hyderabad,2025-03-13,31.0,31,0.0,1.92,30.2,30.4,0.0,2.17
Hyderabad,2025-03-14,31.5,30,0.0,2.03,30.55,27.89,0.0,2.31
Hyderabad,2025-03-15,31.3,26,0.0,2.38,30.54,32.57,0.0,3.55
Hyderabad,2025-03-16,31.3,22,0.0,2.77,30.42,30.21,0.0,4.34
Hyderabad,2025-03-17,31.4,26,0.0,1.88,30.58,23.71,0.0,3.3
Hyderabad,2025-03-18,31.1,30,0.0,2.32,30.76,31.15,0.01,3.48
Hyderabad,2025-03-19,29.6,39,0.0,3.06,29.77,38.82,0.07,4.88
Hyderabad,2025-03-20,28.8,50,0.0,2.44,28.69,47.63,0.4,4.73
